,timestamp,MMSI_,longitude,latitude,trueHeading,course,speed
1476,2019-02-02 11:31:00,4134256109990.0,120.047695,31.964421999999995,286.0,287.3,8.0
1477,2019-02-02 11:32:00,4134256109990.0,120.045623,31.964975,285.0,286.6,8.0
1478,2019-02-02 11:33:00,4134256109990.0,120.042768,31.9657,286.0,285.8,7.9
1479,2019-02-02 11:34:00,4134256109990.0,120.040697,31.966235,287.0,287.8,7.9
1480,2019-02-02 11:35:00,4134256109990.0,120.038218,31.96697,290.0,291.6,7.9
1481,2019-02-02 11:36:00,4134256109990.0,120.03585,31.967782,330.0,291.0,8.0
1482,2019-02-02 11:37:00,4134256109990.0,120.033412,31.968595,340.0,291.0,8.0
1483,2019-02-02 11:38:00,4134256109990.0,120.03101,31.969418,292.0,292.9,8.0
1484,2019-02-02 11:39:00,4134256109990.0,120.027733,31.970607,292.0,292.7,8.1
1485,2019-02-02 11:40:00,4134256109990.0,120.026153,31.971173,292.0,293.0,8.0
1486,2019-02-02 11:41:00,4134256109990.0,120.023693,31.972053,294.0,291.3,8.2
1487,2019-02-02 11:42:00,4134256109990.0,120.021327,31.973098,301.0,301.0,8.2
1488,2019-02-02 11:43:00,4134256109990.0,120.019063,31.974362,303.0,305.4,8.2
1489,2019-02-02 11:44:00,4134256109990.0,120.016778,31.975773,302.0,303.0,8.0
1490,2019-02-02 11:45:00,4134256109990.0,120.01458,31.977057,303.0,306.3,8.3
1491,2019-02-02 11:46:00,4134256109990.0,120.011958,31.978607,302.0,303.0,8.0
1492,2019-02-02 11:47:00,4134256109990.0,120.010098,31.979645,302.0,302.0,8.0
1493,2019-02-02 11:48:00,4134256109990.0,120.007943,31.980867,304.0,304.8,8.1
1494,2019-02-02 11:49:00,4134256109990.0,120.005697,31.982132,305.0,303.0,8.3
1495,2019-02-02 11:50:00,4134256109990.0,120.003505,31.98345,303.0,304.9,8.2
1496,2019-02-02 11:51:00,4134256109990.0,120.001302,31.984697,304.0,302.4,7.9
1497,2019-02-02 11:52:00,4134256109990.0,119.999182,31.985883,303.0,303.0,7.0
1498,2019-02-02 11:53:00,4134256109990.0,119.996955,31.986467,300.0,275.0,7.0
1499,2019-02-02 11:54:00,4134256109990.0,119.994828,31.986793,350.0,283.0,6.0
1500,2019-02-02 11:55:00,4134256109990.0,119.99288,31.987262,290.0,288.9,6.1
1501,2019-02-02 11:56:00,4134256109990.0,119.99089,31.987545,276.0,268.8,6.4
